reltrad,income
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"30 to under $40,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
 Evangelical Protestant Churches,"40 to under $50,000"
